0.000000 	 0.000000 	 14.000000 	 15.000000
10.000000 	 0.000000 	 14.000000 	 15.000000
20.000000 	 0.000000 	 14.000000 	 14.980617
30.000000 	 0.000000 	 14.000000 	 14.961609
40.000000 	 0.000000 	 14.000000 	 14.942969
50.000000 	 0.000000 	 14.000000 	 14.924691
60.000000 	 0.000000 	 14.000000 	 14.906768
70.000000 	 0.000000 	 14.000000 	 14.889192
80.000000 	 100.000000 	 14.000000 	 14.871956
90.000000 	 100.000000 	 14.000000 	 15.280560
100.000000 	 100.000000 	 14.000000 	 15.681244
110.000000 	 100.000000 	 14.000000 	 16.074162
120.000000 	 100.000000 	 14.000000 	 16.459463
130.000000 	 100.000000 	 14.000000 	 16.837296
140.000000 	 100.000000 	 14.000000 	 17.207804
150.000000 	 100.000000 	 14.000000 	 17.571131
160.000000 	 100.000000 	 14.000000 	 17.927416
170.000000 	 100.000000 	 14.000000 	 18.276794
180.000000 	 100.000000 	 14.000000 	 18.619402
190.000000 	 100.000000 	 14.000000 	 18.955368
200.000000 	 100.000000 	 14.000000 	 19.284822
210.000000 	 100.000000 	 14.000000 	 19.607891
220.000000 	 100.000000 	 14.000000 	 19.924696
230.000000 	 100.000000 	 14.000000 	 20.235361
240.000000 	 100.000000 	 14.000000 	 20.540005
250.000000 	 100.000000 	 14.000000 	 20.838741
260.000000 	 100.000000 	 14.000000 	 21.131689
270.000000 	 100.000000 	 14.000000 	 21.418959
280.000000 	 100.000000 	 14.000000 	 21.700659
290.000000 	 100.000000 	 14.000000 	 21.976900
300.000000 	 100.000000 	 14.000000 	 22.247786
310.000000 	 100.000000 	 14.000000 	 22.513420
320.000000 	 100.000000 	 14.000000 	 22.773907
330.000000 	 100.000000 	 14.000000 	 23.029345
340.000000 	 100.000000 	 14.000000 	 23.279829
350.000000 	 100.000000 	 14.000000 	 23.525459
360.000000 	 100.000000 	 14.000000 	 23.766329
370.000000 	 100.000000 	 14.000000 	 24.002529
380.000000 	 100.000000 	 14.000000 	 24.234150
390.000000 	 100.000000 	 14.000000 	 24.461281
400.000000 	 100.000000 	 14.000000 	 24.684011
410.000000 	 100.000000 	 14.000000 	 24.902424
420.000000 	 100.000000 	 14.000000 	 25.116602
430.000000 	 100.000000 	 14.000000 	 25.326630
440.000000 	 100.000000 	 14.000000 	 25.532587
450.000000 	 100.000000 	 14.000000 	 25.734550
460.000000 	 100.000000 	 14.000000 	 25.932600
470.000000 	 100.000000 	 14.000000 	 26.126810
480.000000 	 100.000000 	 14.000000 	 26.317257
490.000000 	 100.000000 	 14.000000 	 26.504013
500.000000 	 100.000000 	 14.000000 	 26.687147
510.000000 	 100.000000 	 14.000000 	 26.866734
520.000000 	 100.000000 	 14.000000 	 27.042837
530.000000 	 100.000000 	 14.000000 	 27.215528
540.000000 	 100.000000 	 14.000000 	 27.384871
550.000000 	 100.000000 	 14.000000 	 27.550932
560.000000 	 100.000000 	 14.000000 	 27.713772
570.000000 	 100.000000 	 14.000000 	 27.873457
580.000000 	 100.000000 	 14.000000 	 28.030048
590.000000 	 100.000000 	 14.000000 	 28.183603
600.000000 	 100.000000 	 14.000000 	 28.334181
610.000000 	 100.000000 	 14.000000 	 28.481840
620.000000 	 100.000000 	 14.000000 	 28.626638
630.000000 	 100.000000 	 14.000000 	 28.768629
640.000000 	 100.000000 	 14.000000 	 28.907867
650.000000 	 100.000000 	 14.000000 	 29.044407
660.000000 	 100.000000 	 14.000000 	 29.178301
670.000000 	 100.000000 	 14.000000 	 29.309597
680.000000 	 100.000000 	 14.000000 	 29.438349
690.000000 	 100.000000 	 14.000000 	 29.564608
700.000000 	 100.000000 	 14.000000 	 29.688417
710.000000 	 100.000000 	 14.000000 	 29.809828
720.000000 	 100.000000 	 14.000000 	 29.928885
730.000000 	 100.000000 	 14.000000 	 30.045631
740.000000 	 100.000000 	 14.000000 	 30.160118
750.000000 	 100.000000 	 14.000000 	 30.272385
760.000000 	 100.000000 	 14.000000 	 30.382475
770.000000 	 100.000000 	 14.000000 	 30.490433
780.000000 	 100.000000 	 14.000000 	 30.596296
790.000000 	 100.000000 	 14.000000 	 30.700108
800.000000 	 81.653664 	 14.000000 	 30.801907
810.000000 	 0.000000 	 14.000000 	 30.823669
820.000000 	 0.000000 	 14.000000 	 30.497568
830.000000 	 0.000000 	 14.000000 	 30.177790
840.000000 	 0.000000 	 14.000000 	 29.864208
850.000000 	 0.000000 	 14.000000 	 29.556704
860.000000 	 0.000000 	 14.000000 	 29.255161
870.000000 	 0.000000 	 14.000000 	 28.959463
880.000000 	 0.000000 	 14.000000 	 28.669497
890.000000 	 0.000000 	 14.000000 	 28.385151
900.000000 	 0.000000 	 14.000000 	 28.106316
910.000000 	 0.000000 	 14.000000 	 27.832888
920.000000 	 0.000000 	 14.000000 	 27.564758
930.000000 	 0.000000 	 14.000000 	 27.301826
940.000000 	 0.000000 	 14.000000 	 27.043991
950.000000 	 0.000000 	 14.000000 	 26.791153
960.000000 	 0.000000 	 14.000000 	 26.543215
970.000000 	 0.000000 	 14.000000 	 26.300085
980.000000 	 0.000000 	 14.000000 	 26.061666
990.000000 	 0.000000 	 14.000000 	 25.827869
1000.000000 	 0.000000 	 14.000000 	 25.598604
1010.000000 	 0.000000 	 14.000000 	 25.373783
1020.000000 	 0.000000 	 14.000000 	 25.153320
1030.000000 	 0.000000 	 14.000000 	 24.937130
1040.000000 	 0.000000 	 14.000000 	 24.725130
1050.000000 	 0.000000 	 14.000000 	 24.517241
1060.000000 	 0.000000 	 14.000000 	 24.313381
1070.000000 	 0.000000 	 14.000000 	 24.113472
1080.000000 	 0.000000 	 14.000000 	 23.917437
1090.000000 	 0.000000 	 14.000000 	 23.725203
1100.000000 	 0.000000 	 14.000000 	 23.536694
1110.000000 	 0.000000 	 14.000000 	 23.351839
1120.000000 	 0.000000 	 14.000000 	 23.170568
1130.000000 	 0.000000 	 14.000000 	 22.992811
1140.000000 	 0.000000 	 14.000000 	 22.818501
1150.000000 	 0.000000 	 14.000000 	 22.647568
1160.000000 	 0.000000 	 14.000000 	 22.479948
1170.000000 	 0.000000 	 14.000000 	 22.315577
1180.000000 	 0.000000 	 14.000000 	 22.154392
1190.000000 	 72.706604 	 14.000000 	 21.996330
1200.000000 	 100.000000 	 14.000000 	 22.150705
1210.000000 	 100.000000 	 14.000000 	 22.418221
1220.000000 	 100.000000 	 14.000000 	 22.680552
1230.000000 	 100.000000 	 14.000000 	 22.937798
1240.000000 	 100.000000 	 14.000000 	 23.190058
1250.000000 	 100.000000 	 14.000000 	 23.437429
1260.000000 	 100.000000 	 14.000000 	 23.680006
1270.000000 	 100.000000 	 14.000000 	 23.917879
1280.000000 	 100.000000 	 14.000000 	 24.151140
1290.000000 	 100.000000 	 14.000000 	 24.379881
1300.000000 	 100.000000 	 14.000000 	 24.604189
1310.000000 	 100.000000 	 14.000000 	 24.824148
1320.000000 	 100.000000 	 14.000000 	 25.039845
1330.000000 	 100.000000 	 14.000000 	 25.251360
1340.000000 	 100.000000 	 14.000000 	 25.458775
1350.000000 	 100.000000 	 14.000000 	 25.662169
1360.000000 	 100.000000 	 14.000000 	 25.861620
1370.000000 	 100.000000 	 14.000000 	 26.057205
1380.000000 	 100.000000 	 14.000000 	 26.249001
1390.000000 	 100.000000 	 14.000000 	 26.437078
1400.000000 	 100.000000 	 14.000000 	 26.621510
1410.000000 	 100.000000 	 14.000000 	 26.802366
1420.000000 	 100.000000 	 14.000000 	 26.979719
1430.000000 	 100.000000 	 14.000000 	 27.153633
1440.000000 	 100.000000 	 14.000000 	 27.324175
1450.000000 	 100.000000 	 14.000000 	 27.491411
1460.000000 	 100.000000 	 14.000000 	 27.655407
1470.000000 	 100.000000 	 14.000000 	 27.816225
1480.000000 	 100.000000 	 14.000000 	 27.973925
1490.000000 	 100.000000 	 14.000000 	 28.128567
1500.000000 	 100.000000 	 14.000000 	 28.280210
1510.000000 	 100.000000 	 14.000000 	 28.428917
1520.000000 	 100.000000 	 14.000000 	 28.574739
1530.000000 	 100.000000 	 14.000000 	 28.717737
1540.000000 	 100.000000 	 14.000000 	 28.857962
1550.000000 	 100.000000 	 14.000000 	 28.995468
1560.000000 	 100.000000 	 14.000000 	 29.130310
1570.000000 	 100.000000 	 14.000000 	 29.262537
1580.000000 	 100.000000 	 14.000000 	 29.392202
1590.000000 	 100.000000 	 14.000000 	 29.519354
1600.000000 	 100.000000 	 14.000000 	 29.644041
1610.000000 	 100.000000 	 14.000000 	 29.766312
1620.000000 	 100.000000 	 14.000000 	 29.886211
1630.000000 	 100.000000 	 14.000000 	 30.003786
1640.000000 	 100.000000 	 14.000000 	 30.119081
1650.000000 	 100.000000 	 14.000000 	 30.232143
1660.000000 	 100.000000 	 14.000000 	 30.343014
1670.000000 	 100.000000 	 14.000000 	 30.451736
1680.000000 	 52.232574 	 14.000000 	 30.558350
1690.000000 	 0.000000 	 14.000000 	 30.459644
1700.000000 	 0.000000 	 14.000000 	 30.140600
1710.000000 	 0.000000 	 14.000000 	 29.827740
1720.000000 	 0.000000 	 14.000000 	 29.520943
1730.000000 	 0.000000 	 14.000000 	 29.220095
